"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"17031250800","Census Tract 2508, Cook County, Illinois",2621,36250,16,2355,0,0,0,243,0.6,89.9,0,0,0,9.3,99.4,807,516,291,63.94,36.06,84,432,29,262,113,694,16.3,10,14,"75% or more P.O.C.","Less than $49000"
"17031251000","Census Tract 2510, Cook County, Illinois",1022,29671,23,789,0,0,0,210,2.3,77.2,0,0,0,20.5,97.7,355,192,163,54.08,45.92,14,178,32,131,46,309,7.3,19.6,13,"75% or more P.O.C.","Less than $49000"
"17031251100","Census Tract 2511, Cook County, Illinois",4811,19938,87,4109,0,0,0,615,1.8,85.4,0,0,0,12.8,98.2,1548,445,1103,28.75,71.25,107,338,122,981,229,1319,24,11.1,14.8,"75% or more P.O.C.","Less than $49000"
"17031251200","Census Tract 2512, Cook County, Illinois",3807,45610,22,2935,0,69,0,781,0.6,77.1,0,1.8,0,20.5,99.4,1086,601,485,55.34,44.66,76,525,132,353,208,878,12.6,27.2,19.2,"75% or more P.O.C.","Less than $49000"
"17031251300","Census Tract 2513, Cook County, Illinois",4047,31663,128,3287,0,0,0,573,3.2,81.2,0,0,0,14.2,96.8,1403,764,639,54.45,45.55,94,670,54,585,148,1255,12.3,8.5,10.5,"75% or more P.O.C.","Less than $49000"
"17031251400","Census Tract 2514, Cook County, Illinois",4029,33625,656,3097,0,0,0,197,16.3,76.9,0,0,0,4.9,83.7,1690,478,1212,28.28,71.72,94,384,64,1148,158,1532,19.7,5.3,9.3,"75% or more P.O.C.","Less than $49000"
"17031251500","Census Tract 2515, Cook County, Illinois",4342,23933,56,3842,0,0,0,393,1.3,88.5,0,0,0,9.1,98.7,1402,348,1054,24.82,75.18,34,314,156,898,190,1212,9.8,14.8,13.6,"75% or more P.O.C.","Less than $49000"
"17031251600","Census Tract 2516, Cook County, Illinois",4261,30000,4,3754,0,0,0,484,0.1,88.1,0,0,0,11.4,99.9,1138,305,833,26.8,73.2,59,246,176,657,235,903,19.3,21.1,20.7,"75% or more P.O.C.","Less than $49000"
"17031251700","Census Tract 2517, Cook County, Illinois",1182,52857,43,933,0,0,0,206,3.6,78.9,0,0,0,17.4,96.4,370,200,170,54.05,45.95,41,159,26,144,67,303,20.5,15.3,18.1,"75% or more P.O.C.","$49000 - $70000"
"17031251800","Census Tract 2518, Cook County, Illinois",5300,24632,184,4810,0,0,14,179,3.5,90.8,0,0,0.3,3.4,96.5,1699,191,1508,11.24,88.76,9,182,311,1197,320,1379,4.7,20.6,18.8,"75% or more P.O.C.","Less than $49000"
"17031251900","Census Tract 2519, Cook County, Illinois",4653,21106,139,4295,0,0,0,194,3,92.3,0,0,0,4.2,97,1818,367,1451,20.19,79.81,45,322,191,1260,236,1582,12.3,13.2,13,"75% or more P.O.C.","Less than $49000"
"17031252000","Census Tract 2520, Cook County, Illinois",5259,19921,67,5043,0,0,0,101,1.3,95.9,0,0,0,1.9,98.7,2379,489,1890,20.55,79.45,66,423,38,1852,104,2275,13.5,2,4.4,"75% or more P.O.C.","Less than $49000"
"17031252101","Census Tract 2521.01, Cook County, Illinois",1270,17000,20,1239,0,0,0,11,1.6,97.6,0,0,0,0.9,98.4,652,138,514,21.17,78.83,0,138,36,478,36,616,0,7,5.5,"75% or more P.O.C.","Less than $49000"
"17031252102","Census Tract 2521.02, Cook County, Illinois",6864,38500,135,6247,0,0,0,482,2,91,0,0,0,7,98,2188,1116,1072,51.01,48.99,245,871,182,890,427,1761,22,17,19.5,"75% or more P.O.C.","Less than $49000"
"17031252201","Census Tract 2522.01, Cook County, Illinois",2646,32831,138,2405,0,17,0,86,5.2,90.9,0,0.6,0,3.3,94.8,953,311,642,32.63,67.37,54,257,42,600,96,857,17.4,6.5,10.1,"75% or more P.O.C.","Less than $49000"
"17031252202","Census Tract 2522.02, Cook County, Illinois",4127,28105,71,3890,0,57,0,109,1.7,94.3,0,1.4,0,2.6,98.3,1482,375,1107,25.3,74.7,27,348,121,986,148,1334,7.2,10.9,10,"75% or more P.O.C.","Less than $49000"
"17031260100","Census Tract 2601, Cook County, Illinois",1204,14505,104,1060,0,0,0,22,8.6,88,0,0,0,1.8,91.4,577,51,526,8.84,91.16,10,41,48,478,58,519,19.6,9.1,10.1,"75% or more P.O.C.","Less than $49000"
"17031260200","Census Tract 2602, Cook County, Illinois",960,35192,0,939,0,0,0,21,0,97.8,0,0,0,2.2,100,284,72,212,25.35,74.65,20,52,30,182,50,234,27.8,14.2,17.6,"75% or more P.O.C.","Less than $49000"
"17031260300","Census Tract 2603, Cook County, Illinois",1668,23289,24,1518,0,0,0,126,1.4,91,0,0,0,7.6,98.6,566,77,489,13.6,86.4,10,67,108,381,118,448,13,22.1,20.8,"75% or more P.O.C.","Less than $49000"
"17031260400","Census Tract 2604, Cook County, Illinois",1174,18750,12,1162,0,0,0,0,1,99,0,0,0,0,99,407,66,341,16.22,83.78,0,66,62,279,62,345,0,18.2,15.2,"75% or more P.O.C.","Less than $49000"
"17031260500","Census Tract 2605, Cook County, Illinois",1538,33026,4,1499,13,0,0,22,0.3,97.5,0.8,0,0,1.4,99.7,524,188,336,35.88,64.12,8,180,28,308,36,488,4.3,8.3,6.9,"75% or more P.O.C.","Less than $49000"
"17031260600","Census Tract 2606, Cook County, Illinois",2018,27273,10,1964,0,0,0,44,0.5,97.3,0,0,0,2.2,99.5,536,158,378,29.48,70.52,25,133,89,289,114,422,15.8,23.5,21.3,"75% or more P.O.C.","Less than $49000"
"17031260700","Census Tract 2607, Cook County, Illinois",1669,22222,7,1571,0,0,0,56,0.4,94.1,0,0,0,3.4,99.6,518,121,397,23.36,76.64,22,99,36,361,58,460,18.2,9.1,11.2,"75% or more P.O.C.","Less than $49000"
"17031260800","Census Tract 2608, Cook County, Illinois",2447,21613,109,2229,0,0,0,15,4.5,91.1,0,0,0,0.6,95.5,848,160,688,18.87,81.13,7,153,86,602,93,755,4.4,12.5,11,"75% or more P.O.C.","Less than $49000"
"17031260900","Census Tract 2609, Cook County, Illinois",1461,24714,123,1242,0,0,0,75,8.4,85,0,0,0,5.1,91.6,378,138,240,36.51,63.49,7,131,29,211,36,342,5.1,12.1,9.5,"75% or more P.O.C.","Less than $49000"
"17031261000","Census Tract 2610, Cook County, Illinois",2276,33350,14,2092,0,0,0,104,0.6,91.9,0,0,0,4.6,99.4,715,203,512,28.39,71.61,17,186,60,452,77,638,8.4,11.7,10.8,"75% or more P.O.C.","Less than $49000"
"17031270500","Census Tract 2705, Cook County, Illinois",1271,15571,0,1194,0,0,0,77,0,93.9,0,0,0,6.1,100,542,60,482,11.07,88.93,5,55,46,436,51,491,8.3,9.5,9.4,"75% or more P.O.C.","Less than $49000"
"17031271200","Census Tract 2712, Cook County, Illinois",1326,32159,89,1166,0,3,0,13,6.7,87.9,0,0.2,0,1,93.3,393,78,315,19.85,80.15,6,72,11,304,17,376,7.7,3.5,4.3,"75% or more P.O.C.","Less than $49000"
"17031271300","Census Tract 2713, Cook County, Illinois",1110,25345,0,1074,0,16,0,20,0,96.8,0,1.4,0,1.8,100,366,111,255,30.33,69.67,6,105,43,212,49,317,5.4,16.9,13.4,"75% or more P.O.C.","Less than $49000"
"17031271400","Census Tract 2714, Cook County, Illinois",1272,24050,51,1040,0,22,0,19,4,81.8,0,1.7,0,1.5,96,491,75,416,15.27,84.73,4,71,17,399,21,470,5.3,4.1,4.3,"75% or more P.O.C.","Less than $49000"
"17031271500","Census Tract 2715, Cook County, Illinois",1527,37109,67,1406,0,0,0,9,4.4,92.1,0,0,0,0.6,95.6,499,208,291,41.68,58.32,30,178,40,251,70,429,14.4,13.7,14,"75% or more P.O.C.","Less than $49000"
"17031271800","Census Tract 2718, Cook County, Illinois",730,18952,0,716,0,0,0,14,0,98.1,0,0,0,1.9,100,232,28,204,12.07,87.93,2,26,34,170,36,196,7.1,16.7,15.5,"75% or more P.O.C.","Less than $49000"
"17031280100","Census Tract 2801, Cook County, Illinois",6603,136389,4881,199,0,915,0,298,73.9,3,0,13.9,0,4.5,26.1,4222,1589,2633,37.64,62.36,0,1589,0,2633,0,4222,0,0,0,"25% - 50% P.O.C.","$98000 or more"
"17031280400","Census Tract 2804, Cook County, Illinois",1585,39544,190,1291,0,11,0,88,12,81.5,0,0.7,0,5.6,88,567,52,515,9.17,90.83,0,52,80,435,80,487,0,15.5,14.1,"75% or more P.O.C.","Less than $49000"
"17031280800","Census Tract 2808, Cook County, Illinois",786,18077,56,676,0,0,0,49,7.1,86,0,0,0,6.2,92.9,356,57,299,16.01,83.99,0,57,28,271,28,328,0,9.4,7.9,"75% or more P.O.C.","Less than $49000"
"17031280900","Census Tract 2809, Cook County, Illinois",890,17569,97,773,0,5,0,15,10.9,86.9,0,0.6,0,1.7,89.1,348,53,295,15.23,84.77,0,53,37,258,37,311,0,12.5,10.6,"75% or more P.O.C.","Less than $49000"
"17031281900","Census Tract 2819, Cook County, Illinois",6221,109104,2867,316,0,2422,0,431,46.1,5.1,0,38.9,0,6.9,53.9,3659,995,2664,27.19,72.81,0,995,38,2626,38,3621,0,1.4,1,"50% - 75% P.O.C.","$98000 or more"
"17031282700","Census Tract 2827, Cook County, Illinois",2285,74460,446,1033,0,217,0,531,19.5,45.2,0,9.5,0,23.2,80.5,825,381,444,46.18,53.82,32,349,40,404,72,753,8.4,9,8.7,"75% or more P.O.C.","$70000 - $98000"
"17031282800","Census Tract 2828, Cook County, Illinois",1607,58203,486,379,0,275,0,425,30.2,23.6,0,17.1,0,26.4,69.8,655,195,460,29.77,70.23,25,170,7,453,32,623,12.8,1.5,4.9,"50% - 75% P.O.C.","$49000 - $70000"
"17031283100","Census Tract 2831, Cook County, Illinois",3194,38705,789,939,0,1090,0,288,24.7,29.4,0,34.1,0,9,75.3,1123,191,932,17.01,82.99,17,174,70,862,87,1036,8.9,7.5,7.7,"75% or more P.O.C.","Less than $49000"
"17031283200","Census Tract 2832, Cook County, Illinois",1622,73558,506,638,0,234,0,171,31.2,39.3,0,14.4,0,10.5,68.8,660,245,415,37.12,62.88,16,229,34,381,50,610,6.5,8.2,7.6,"50% - 75% P.O.C.","$70000 - $98000"
"17031283800","Census Tract 2838, Cook County, Illinois",3668,76926,1390,1273,0,399,0,606,37.9,34.7,0,10.9,0,16.5,62.1,1641,705,936,42.96,57.04,40,665,73,863,113,1528,5.7,7.8,6.9,"50% - 75% P.O.C.","$70000 - $98000"
"17031290900","Census Tract 2909, Cook County, Illinois",3857,25542,0,3840,0,17,0,0,0,99.6,0,0.4,0,0,100,1241,258,983,20.79,79.21,31,227,217,766,248,993,12,22.1,20,"75% or more P.O.C.","Less than $49000"
"17031291200","Census Tract 2912, Cook County, Illinois",2124,22153,44,2024,0,0,0,56,2.1,95.3,0,0,0,2.6,97.9,763,145,618,19,81,5,140,36,582,41,722,3.4,5.8,5.4,"75% or more P.O.C.","Less than $49000"
"17031291600","Census Tract 2916, Cook County, Illinois",945,53750,193,88,0,0,0,664,20.4,9.3,0,0,0,70.3,79.6,285,95,190,33.33,66.67,17,78,30,160,47,238,17.9,15.8,16.5,"75% or more P.O.C.","$49000 - $70000"
"17031292200","Census Tract 2922, Cook County, Illinois",2506,34861,82,2151,0,12,0,261,3.3,85.8,0,0.5,0,10.4,96.7,864,246,618,28.47,71.53,15,231,103,515,118,746,6.1,16.7,13.7,"75% or more P.O.C.","Less than $49000"
"17031292400","Census Tract 2924, Cook County, Illinois",2000,32589,48,1916,0,1,0,35,2.4,95.8,0,0,0,1.8,97.6,625,159,466,25.44,74.56,27,132,56,410,83,542,17,12,13.3,"75% or more P.O.C.","Less than $49000"
"17031292500","Census Tract 2925, Cook County, Illinois",3595,40938,84,2969,85,0,0,260,2.3,82.6,2.4,0,0,7.2,97.7,1348,484,864,35.91,64.09,27,457,91,773,118,1230,5.6,10.5,8.8,"75% or more P.O.C.","Less than $49000"
"17031300500","Census Tract 3005, Cook County, Illinois",2916,40083,43,168,6,0,0,2699,1.5,5.8,0.2,0,0,92.6,98.5,850,271,579,31.88,68.12,58,213,89,490,147,703,21.4,15.4,17.3,"75% or more P.O.C.","Less than $49000"
"17031300600","Census Tract 3006, Cook County, Illinois",3035,43594,285,401,0,0,0,2326,9.4,13.2,0,0,0,76.6,90.6,777,314,463,40.41,59.59,92,222,119,344,211,566,29.3,25.7,27.2,"75% or more P.O.C.","Less than $49000"
"17031300700","Census Tract 3007, Cook County, Illinois",4841,40789,83,65,0,39,0,4654,1.7,1.3,0,0.8,0,96.1,98.3,1326,395,931,29.79,70.21,28,367,266,665,294,1032,7.1,28.6,22.2,"75% or more P.O.C.","Less than $49000"
"17031300800","Census Tract 3008, Cook County, Illinois",3960,30367,51,0,0,0,0,3897,1.3,0,0,0,0,98.4,98.7,1143,366,777,32.02,67.98,66,300,244,533,310,833,18,31.4,27.1,"75% or more P.O.C.","Less than $49000"
"17031300900","Census Tract 3009, Cook County, Illinois",4223,29098,232,2,0,0,0,3989,5.5,0,0,0,0,94.5,94.5,1268,268,1000,21.14,78.86,77,191,183,817,260,1008,28.7,18.3,20.5,"75% or more P.O.C.","Less than $49000"
"17031301100","Census Tract 3011, Cook County, Illinois",2217,31207,116,199,0,0,0,1879,5.2,9,0,0,0,84.8,94.8,784,215,569,27.42,72.58,7,208,99,470,106,678,3.3,17.4,13.5,"75% or more P.O.C.","Less than $49000"
"17031301200","Census Tract 3012, Cook County, Illinois",4417,35259,165,347,0,0,0,3891,3.7,7.9,0,0,0,88.1,96.3,1175,273,902,23.23,76.77,132,141,211,691,343,832,48.4,23.4,29.2,"75% or more P.O.C.","Less than $49000"
"17031301600","Census Tract 3016, Cook County, Illinois",4242,28484,87,113,0,0,0,4042,2.1,2.7,0,0,0,95.3,97.9,1302,620,682,47.62,52.38,138,482,106,576,244,1058,22.3,15.5,18.7,"75% or more P.O.C.","Less than $49000"
"17031301701","Census Tract 3017.01, Cook County, Illinois",3785,30742,41,1,0,0,0,3743,1.1,0,0,0,0,98.9,98.9,1105,400,705,36.2,63.8,146,254,144,561,290,815,36.5,20.4,26.2,"75% or more P.O.C.","Less than $49000"
"17031301702","Census Tract 3017.02, Cook County, Illinois",4645,43771,95,0,0,0,0,4526,2,0,0,0,0,97.4,98,1070,499,571,46.64,53.36,175,324,185,386,360,710,35.1,32.4,33.6,"75% or more P.O.C.","Less than $49000"
"17031301801","Census Tract 3018.01, Cook County, Illinois",3568,37000,175,2,1,0,0,3377,4.9,0.1,0,0,0,94.6,95.1,1100,385,715,35,65,87,298,141,574,228,872,22.6,19.7,20.7,"75% or more P.O.C.","Less than $49000"
"17031301802","Census Tract 3018.02, Cook County, Illinois",3421,31875,68,33,7,0,0,3313,2,1,0.2,0,0,96.8,98,885,308,577,34.8,65.2,109,199,149,428,258,627,35.4,25.8,29.2,"75% or more P.O.C.","Less than $49000"
"17031301803","Census Tract 3018.03, Cook County, Illinois",4423,32208,156,0,0,0,0,4267,3.5,0,0,0,0,96.5,96.5,1350,562,788,41.63,58.37,146,416,150,638,296,1054,26,19,21.9,"75% or more P.O.C.","Less than $49000"
"17031310200","Census Tract 3102, Cook County, Illinois",1765,75054,481,123,0,178,0,946,27.3,7,0,10.1,0,53.6,72.7,707,314,393,44.41,55.59,19,295,34,359,53,654,6.1,8.7,7.5,"50% - 75% P.O.C.","$70000 - $98000"
"17031310300","Census Tract 3103, Cook County, Illinois",1873,51607,546,67,0,113,0,1115,29.2,3.6,0,6,0,59.5,70.8,764,235,529,30.76,69.24,28,207,16,513,44,720,11.9,3,5.8,"50% - 75% P.O.C.","$49000 - $70000"
"17031310400","Census Tract 3104, Cook County, Illinois",1286,81618,445,79,0,133,0,595,34.6,6.1,0,10.3,0,46.3,65.4,550,199,351,36.18,63.82,15,184,14,337,29,521,7.5,4,5.3,"50% - 75% P.O.C.","$70000 - $98000"
"17031310500","Census Tract 3105, Cook County, Illinois",1491,45417,330,0,0,7,0,1154,22.1,0,0,0.5,0,77.4,77.9,496,128,368,25.81,74.19,4,124,38,330,42,454,3.1,10.3,8.5,"75% or more P.O.C.","Less than $49000"
"17031310600","Census Tract 3106, Cook County, Illinois",4555,47097,1262,201,52,276,0,2764,27.7,4.4,1.1,6.1,0,60.7,72.3,2112,541,1571,25.62,74.38,64,477,25,1546,89,2023,11.8,1.6,4.2,"50% - 75% P.O.C.","Less than $49000"
"17031310700","Census Tract 3107, Cook County, Illinois",1514,57774,352,37,0,112,0,967,23.2,2.4,0,7.4,0,63.9,76.8,561,188,373,33.51,66.49,23,165,34,339,57,504,12.2,9.1,10.2,"75% or more P.O.C.","$49000 - $70000"
"17031310800","Census Tract 3108, Cook County, Illinois",4421,56011,644,43,0,202,0,3459,14.6,1,0,4.6,0,78.2,85.4,1458,384,1074,26.34,73.66,74,310,121,953,195,1263,19.3,11.3,13.4,"75% or more P.O.C.","$49000 - $70000"
"17031310900","Census Tract 3109, Cook County, Illinois",5215,41929,632,91,0,61,0,4321,12.1,1.7,0,1.2,0,82.9,87.9,1688,580,1108,34.36,65.64,129,451,171,937,300,1388,22.2,15.4,17.8,"75% or more P.O.C.","Less than $49000"
"17031320100","Census Tract 3201, Cook County, Illinois",13568,109167,9199,295,75,2584,0,1097,67.8,2.2,0.6,19,0,8.1,32.2,8228,3093,5135,37.59,62.41,0,3093,0,5135,0,8228,0,0,0,"25% - 50% P.O.C.","$98000 or more"
"17031320400","Census Tract 3204, Cook County, Illinois",3150,168958,1916,290,0,518,0,283,60.8,9.2,0,16.4,0,9,39.2,687,410,277,59.68,40.32,7,403,0,277,7,680,1.7,0,1,"25% - 50% P.O.C.","$98000 or more"
"17031320600","Census Tract 3206, Cook County, Illinois",5183,102125,2816,567,0,1162,0,475,54.3,10.9,0,22.4,0,9.2,45.7,2991,1126,1865,37.65,62.35,40,1086,0,1865,40,2951,3.6,0,1.3,"25% - 50% P.O.C.","$98000 or more"
"17031330100","Census Tract 3301, Cook County, Illinois",20087,115484,11188,4402,0,2529,0,1279,55.7,21.9,0,12.6,0,6.4,44.3,12017,6612,5405,55.02,44.98,116,6496,0,5405,116,11901,1.8,0,1,"25% - 50% P.O.C.","$98000 or more"
"17031330200","Census Tract 3302, Cook County, Illinois",3599,81389,1638,1086,0,725,0,55,45.5,30.2,0,20.1,0,1.5,54.5,1870,1077,793,57.59,42.41,56,1021,13,780,69,1801,5.2,1.6,3.7,"50% - 75% P.O.C.","$70000 - $98000"
"17031340300","Census Tract 3403, Cook County, Illinois",1875,33333,210,7,0,1528,0,123,11.2,0.4,0,81.5,0,6.6,88.8,718,320,398,44.57,55.43,58,262,7,391,65,653,18.1,1.8,9.1,"75% or more P.O.C.","Less than $49000"
"17031340400","Census Tract 3404, Cook County, Illinois",1949,50256,240,72,0,1573,0,64,12.3,3.7,0,80.7,0,3.3,87.7,686,216,470,31.49,68.51,17,199,57,413,74,612,7.9,12.1,10.8,"75% or more P.O.C.","$49000 - $70000"
"17031340500","Census Tract 3405, Cook County, Illinois",1591,23854,660,55,8,619,0,245,41.5,3.5,0.5,38.9,0,15.4,58.5,851,221,630,25.97,74.03,0,221,0,630,0,851,0,0,0,"50% - 75% P.O.C.","Less than $49000"
"17031340600","Census Tract 3406, Cook County, Illinois",981,13625,10,957,0,0,0,0,1,97.6,0,0,0,0,99,415,0,415,0,100,0,0,34,381,34,381,NA,8.2,8.2,"75% or more P.O.C.","Less than $49000"
"17031350100","Census Tract 3501, Cook County, Illinois",2432,44896,170,894,22,1112,0,69,7,36.8,0.9,45.7,0,2.8,93,1525,0,1525,0,100,0,0,0,1525,0,1525,NA,0,0,"75% or more P.O.C.","Less than $49000"
"17031350400","Census Tract 3504, Cook County, Illinois",1979,13676,9,1970,0,0,0,0,0.5,99.5,0,0,0,0,99.5,672,0,672,0,100,0,0,73,599,73,599,NA,10.9,10.9,"75% or more P.O.C.","Less than $49000"
"17031351000","Census Tract 3510, Cook County, Illinois",3269,44770,230,2223,0,628,0,12,7,68,0,19.2,0,0.4,93,2215,114,2101,5.15,94.85,0,114,0,2101,0,2215,0,0,0,"75% or more P.O.C.","Less than $49000"
"17031351100","Census Tract 3511, Cook County, Illinois",2418,11523,44,2321,0,0,0,20,1.8,96,0,0,0,0.8,98.2,940,12,928,1.28,98.72,0,12,54,874,54,886,0,5.8,5.7,"75% or more P.O.C.","Less than $49000"
"17031351400","Census Tract 3514, Cook County, Illinois",1841,16607,64,1613,0,47,0,104,3.5,87.6,0,2.6,0,5.6,96.5,787,96,691,12.2,87.8,0,96,42,649,42,745,0,6.1,5.3,"75% or more P.O.C.","Less than $49000"
"17031351500","Census Tract 3515, Cook County, Illinois",731,16250,142,388,0,145,0,31,19.4,53.1,0,19.8,0,4.2,80.6,344,26,318,7.56,92.44,0,26,14,304,14,330,0,4.4,4.1,"75% or more P.O.C.","Less than $49000"
"17031360200","Census Tract 3602, Cook County, Illinois",1477,31674,11,1336,0,52,0,78,0.7,90.5,0,3.5,0,5.3,99.3,705,52,653,7.38,92.62,9,43,10,643,19,686,17.3,1.5,2.7,"75% or more P.O.C.","Less than $49000"
"17031380100","Census Tract 3801, Cook County, Illinois",1894,16736,115,1688,18,0,0,21,6.1,89.1,1,0,0,1.1,93.9,1071,317,754,29.6,70.4,0,317,0,754,0,1071,0,0,0,"75% or more P.O.C.","Less than $49000"
"17031380200","Census Tract 3802, Cook County, Illinois",1556,27724,29,1458,0,9,0,16,1.9,93.7,0,0.6,0,1,98.1,1149,209,940,18.19,81.81,0,209,7,933,7,1142,0,0.7,0.6,"75% or more P.O.C.","Less than $49000"
"17031380500","Census Tract 3805, Cook County, Illinois",856,20541,0,856,0,0,0,0,0,100,0,0,0,0,100,328,0,328,0,100,0,0,39,289,39,289,NA,11.9,11.9,"75% or more P.O.C.","Less than $49000"
"17031380700","Census Tract 3807, Cook County, Illinois",1330,43250,76,1218,6,0,0,17,5.7,91.6,0.5,0,0,1.3,94.3,427,46,381,10.77,89.23,8,38,28,353,36,391,17.4,7.3,8.4,"75% or more P.O.C.","Less than $49000"
"17031381200","Census Tract 3812, Cook County, Illinois",1852,37059,42,1687,41,0,0,15,2.3,91.1,2.2,0,0,0.8,97.7,946,240,706,25.37,74.63,50,190,0,706,50,896,20.8,0,5.3,"75% or more P.O.C.","Less than $49000"
"17031381400","Census Tract 3814, Cook County, Illinois",1415,42960,5,1345,0,65,0,0,0.4,95.1,0,4.6,0,0,99.6,689,172,517,24.96,75.04,10,162,22,495,32,657,5.8,4.3,4.6,"75% or more P.O.C.","Less than $49000"
"17031381500","Census Tract 3815, Cook County, Illinois",347,18906,14,321,0,0,0,0,4,92.5,0,0,0,0,96,226,31,195,13.72,86.28,0,31,10,185,10,216,0,5.1,4.4,"75% or more P.O.C.","Less than $49000"
"17031381700","Census Tract 3817, Cook County, Illinois",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"17031381800","Census Tract 3818, Cook County, Illinois",1252,40833,116,1094,0,33,0,0,9.3,87.4,0,2.6,0,0,90.7,648,192,456,29.63,70.37,0,192,14,442,14,634,0,3.1,2.2,"75% or more P.O.C.","Less than $49000"
"17031381900","Census Tract 3819, Cook County, Illinois",1129,52641,65,951,7,5,0,19,5.8,84.2,0.6,0.4,0,1.7,94.2,522,245,277,46.93,53.07,9,236,12,265,21,501,3.7,4.3,4,"75% or more P.O.C.","$49000 - $70000"
"17031390100","Census Tract 3901, Cook County, Illinois",1626,80234,82,1252,46,113,0,22,5,77,2.8,6.9,0,1.4,95,675,278,397,41.19,58.81,37,241,53,344,90,585,13.3,13.4,13.3,"75% or more P.O.C.","$70000 - $98000"
"17031390200","Census Tract 3902, Cook County, Illinois",2143,87500,324,1446,0,134,0,32,15.1,67.5,0,6.3,0,1.5,84.9,856,531,325,62.03,37.97,26,505,44,281,70,786,4.9,13.5,8.2,"75% or more P.O.C.","$70000 - $98000"
"17031390300","Census Tract 3903, Cook County, Illinois",2980,22451,361,2453,4,25,0,84,12.1,82.3,0.1,0.8,0,2.8,87.9,1540,231,1309,15,85,24,207,35,1274,59,1481,10.4,2.7,3.8,"75% or more P.O.C.","Less than $49000"
"17031390400","Census Tract 3904, Cook County, Illinois",2582,25553,361,2100,0,12,0,58,14,81.3,0,0.5,0,2.2,86,1549,414,1135,26.73,73.27,0,414,0,1135,0,1549,0,0,0,"75% or more P.O.C.","Less than $49000"
"17031390500","Census Tract 3905, Cook County, Illinois",1565,46442,345,889,0,162,0,147,22,56.8,0,10.4,0,9.4,78,807,204,603,25.28,74.72,27,177,22,581,49,758,13.2,3.6,6.1,"75% or more P.O.C.","Less than $49000"
"17031390600","Census Tract 3906, Cook County, Illinois",1686,51849,821,664,0,78,0,34,48.7,39.4,0,4.6,0,2,51.3,799,375,424,46.93,53.07,25,350,0,424,25,774,6.7,0,3.1,"50% - 75% P.O.C.","$49000 - $70000"
"17031390700","Census Tract 3907, Cook County, Illinois",5372,61193,1117,3304,0,721,0,58,20.8,61.5,0,13.4,0,1.1,79.2,3345,1275,2070,38.12,61.88,0,1275,0,2070,0,3345,0,0,0,"75% or more P.O.C.","$49000 - $70000"
"17031400300","Census Tract 4003, Cook County, Illinois",1329,29495,5,1209,0,0,0,115,0.4,91,0,0,0,8.7,99.6,613,65,548,10.6,89.4,0,65,24,524,24,589,0,4.4,3.9,"75% or more P.O.C.","Less than $49000"
"17031400400","Census Tract 4004, Cook County, Illinois",2084,36591,21,2051,0,0,0,0,1,98.4,0,0,0,0,99,792,167,625,21.09,78.91,16,151,80,545,96,696,9.6,12.8,12.1,"75% or more P.O.C.","Less than $49000"
"17031400500","Census Tract 4005, Cook County, Illinois",2102,22355,21,2044,10,0,0,8,1,97.2,0.5,0,0,0.4,99,831,119,712,14.32,85.68,9,110,58,654,67,764,7.6,8.1,8.1,"75% or more P.O.C.","Less than $49000"
"17031400800","Census Tract 4008, Cook County, Illinois",2452,18954,19,2303,0,0,0,38,0.8,93.9,0,0,0,1.5,99.2,1033,64,969,6.2,93.8,32,32,81,888,113,920,50,8.4,10.9,"75% or more P.O.C.","Less than $49000"
"17031410100","Census Tract 4101, Cook County, Illinois",2007,48194,654,782,0,167,0,280,32.6,39,0,8.3,0,14,67.4,1251,236,1015,18.86,81.14,0,236,8,1007,8,1243,0,0.8,0.6,"50% - 75% P.O.C.","Less than $49000"
"17031410200","Census Tract 4102, Cook County, Illinois",1475,41692,566,358,10,305,0,195,38.4,24.3,0.7,20.7,0,13.2,61.6,680,85,595,12.5,87.5,0,85,16,579,16,664,0,2.7,2.4,"50% - 75% P.O.C.","Less than $49000"
"17031410500","Census Tract 4105, Cook County, Illinois",2525,54079,1044,1053,0,296,0,63,41.3,41.7,0,11.7,0,2.5,58.7,1330,388,942,29.17,70.83,14,374,0,942,14,1316,3.6,0,1.1,"50% - 75% P.O.C.","$49000 - $70000"
"17031410600","Census Tract 4106, Cook County, Illinois",2516,41016,1124,628,0,293,0,313,44.7,25,0,11.6,0,12.4,55.3,1035,399,636,38.55,61.45,29,370,25,611,54,981,7.3,3.9,5.2,"50% - 75% P.O.C.","Less than $49000"
"17031410700","Census Tract 4107, Cook County, Illinois",2186,39514,1146,459,0,368,0,113,52.4,21,0,16.8,0,5.2,47.6,1092,332,760,30.4,69.6,22,310,15,745,37,1055,6.6,2,3.4,"25% - 50% P.O.C.","Less than $49000"
