"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"06019005100","Census Tract 51, Fresno County, California",6799,27033,2096,532,34,261,0,3765,30.8,7.8,0.5,3.8,0,55.4,69.2,2104,771,1333,36.64,63.36,153,618,271,1062,424,1680,19.8,20.3,20.2,"50% - 75% P.O.C.","Less than $38000"
"06019005202","Census Tract 52.02, Fresno County, California",3050,21066,457,152,0,566,0,1868,15,5,0,18.6,0,61.2,85,1118,370,748,33.09,66.91,148,222,62,686,210,908,40,8.3,18.8,"75% or more P.O.C.","Less than $38000"
"06019005203","Census Tract 52.03, Fresno County, California",5107,37458,988,370,7,330,0,3302,19.3,7.2,0.1,6.5,0,64.7,80.7,1598,626,972,39.17,60.83,111,515,159,813,270,1328,17.7,16.4,16.9,"75% or more P.O.C.","Less than $38000"
"06019005204","Census Tract 52.04, Fresno County, California",4299,43068,1042,318,42,520,0,2348,24.2,7.4,1,12.1,0,54.6,75.8,1367,556,811,40.67,59.33,87,469,137,674,224,1143,15.6,16.9,16.4,"75% or more P.O.C.","$38000 - $50000"
"06019005301","Census Tract 53.01, Fresno County, California",6018,54552,1624,455,5,597,0,3204,27,7.6,0.1,9.9,0,53.2,73,1870,991,879,52.99,47.01,130,861,144,735,274,1596,13.1,16.4,14.7,"50% - 75% P.O.C.","$50000 - $68000"
"06019005302","Census Tract 53.02, Fresno County, California",5355,40871,1754,531,0,642,0,2121,32.8,9.9,0,12,0,39.6,67.2,1908,639,1269,33.49,66.51,88,551,192,1077,280,1628,13.8,15.1,14.7,"50% - 75% P.O.C.","$38000 - $50000"
"06019005304","Census Tract 53.04, Fresno County, California",5365,33361,1381,254,184,509,0,2741,25.7,4.7,3.4,9.5,0,51.1,74.3,2058,509,1549,24.73,75.27,94,415,178,1371,272,1786,18.5,11.5,13.2,"50% - 75% P.O.C.","Less than $38000"
"06019005305","Census Tract 53.05, Fresno County, California",3648,58726,1186,250,15,648,37,1501,32.5,6.9,0.4,17.8,1,41.1,67.5,1110,649,461,58.47,41.53,92,557,83,378,175,935,14.2,18,15.8,"50% - 75% P.O.C.","$50000 - $68000"
"06019005403","Census Tract 54.03, Fresno County, California",4872,23234,1594,408,0,661,0,1985,32.7,8.4,0,13.6,0,40.7,67.3,1407,208,1199,14.78,85.22,59,149,149,1050,208,1199,28.4,12.4,14.8,"50% - 75% P.O.C.","Less than $38000"
"06019005405","Census Tract 54.05, Fresno County, California",4693,75583,2332,51,0,474,0,1733,49.7,1.1,0,10.1,0,36.9,50.3,1492,1112,380,74.53,25.47,184,928,24,356,208,1284,16.5,6.3,13.9,"50% - 75% P.O.C.","$68000 or more"
"06019005406","Census Tract 54.06, Fresno County, California",4192,70307,2154,23,0,542,0,1459,51.4,0.5,0,12.9,0,34.8,48.6,1437,1132,305,78.78,21.22,108,1024,86,219,194,1243,9.5,28.2,13.5,"25% - 50% P.O.C.","$68000 or more"
"06019005407","Census Tract 54.07, Fresno County, California",3476,72109,1784,65,0,386,13,1140,51.3,1.9,0,11.1,0.4,32.8,48.7,1224,724,500,59.15,40.85,94,630,98,402,192,1032,13,19.6,15.7,"25% - 50% P.O.C.","$68000 or more"
"06019005408","Census Tract 54.08, Fresno County, California",2268,17132,990,138,22,264,37,736,43.7,6.1,1,11.6,1.6,32.5,56.3,344,7,337,2.03,97.97,0,7,50,287,50,294,0,14.8,14.5,"50% - 75% P.O.C.","Less than $38000"
"06019005409","Census Tract 54.09, Fresno County, California",3328,35556,1364,295,23,366,0,1167,41,8.9,0.7,11,0,35.1,59,1406,344,1062,24.47,75.53,42,302,8,1054,50,1356,12.2,0.8,3.6,"50% - 75% P.O.C.","Less than $38000"
"06019005410","Census Tract 54.10, Fresno County, California",3536,55125,1319,95,33,432,0,1476,37.3,2.7,0.9,12.2,0,41.7,62.7,1154,451,703,39.08,60.92,113,338,47,656,160,994,25.1,6.7,13.9,"50% - 75% P.O.C.","$50000 - $68000"
"06019005503","Census Tract 55.03, Fresno County, California",5706,107483,3560,103,0,1023,0,905,62.4,1.8,0,17.9,0,15.9,37.6,2315,1650,665,71.27,28.73,122,1528,73,592,195,2120,7.4,11,8.4,"25% - 50% P.O.C.","$68000 or more"
"06019005504","Census Tract 55.04, Fresno County, California",3384,104107,1780,99,0,758,0,628,52.6,2.9,0,22.4,0,18.6,47.4,1075,840,235,78.14,21.86,113,727,57,178,170,905,13.5,24.3,15.8,"25% - 50% P.O.C.","$68000 or more"
"06019005505","Census Tract 55.05, Fresno County, California",7095,108971,3763,60,81,1323,22,1476,53,0.8,1.1,18.6,0.3,20.8,47,2112,1664,448,78.79,21.21,273,1391,120,328,393,1719,16.4,26.8,18.6,"25% - 50% P.O.C.","$68000 or more"
"06019005507","Census Tract 55.07, Fresno County, California",5503,94669,2980,115,1,710,0,1630,54.2,2.1,0,12.9,0,29.6,45.8,2267,1504,763,66.34,33.66,59,1445,87,676,146,2121,3.9,11.4,6.4,"25% - 50% P.O.C.","$68000 or more"
"06019005508","Census Tract 55.08, Fresno County, California",5671,100316,2883,114,4,1186,16,1324,50.8,2,0.1,20.9,0.3,23.3,49.2,2036,1401,635,68.81,31.19,204,1197,48,587,252,1784,14.6,7.6,12.4,"25% - 50% P.O.C.","$68000 or more"
"06019005509","Census Tract 55.09, Fresno County, California",5128,84841,2885,222,65,555,17,1261,56.3,4.3,1.3,10.8,0.3,24.6,43.7,1755,928,827,52.88,47.12,67,861,106,721,173,1582,7.2,12.8,9.9,"25% - 50% P.O.C.","$68000 or more"
"06019005510","Census Tract 55.10, Fresno County, California",4983,73750,2623,215,0,685,0,1251,52.6,4.3,0,13.7,0,25.1,47.4,2259,892,1367,39.49,60.51,11,881,107,1260,118,2141,1.2,7.8,5.2,"25% - 50% P.O.C.","$68000 or more"
"06019005512","Census Tract 55.12, Fresno County, California",5376,92411,3187,18,0,598,0,1373,59.3,0.3,0,11.1,0,25.5,40.7,1717,1150,567,66.98,33.02,180,970,89,478,269,1448,15.7,15.7,15.7,"25% - 50% P.O.C.","$68000 or more"
"06019005513","Census Tract 55.13, Fresno County, California",2995,117938,1992,47,25,325,0,539,66.5,1.6,0.8,10.9,0,18,33.5,953,761,192,79.85,20.15,79,682,51,141,130,823,10.4,26.6,13.6,"25% - 50% P.O.C.","$68000 or more"
"06019005514","Census Tract 55.14, Fresno County, California",4041,102161,2583,332,0,386,0,635,63.9,8.2,0,9.6,0,15.7,36.1,1330,877,453,65.94,34.06,127,750,62,391,189,1141,14.5,13.7,14.2,"25% - 50% P.O.C.","$68000 or more"
"06019005515","Census Tract 55.15, Fresno County, California",1820,90982,1172,39,39,154,0,394,64.4,2.1,2.1,8.5,0,21.6,35.6,635,523,112,82.36,17.64,64,459,16,96,80,555,12.2,14.3,12.6,"25% - 50% P.O.C.","$68000 or more"
"06019005516","Census Tract 55.16, Fresno County, California",6180,90806,3463,318,0,459,0,1753,56,5.1,0,7.4,0,28.4,44,2727,1155,1572,42.35,57.65,90,1065,87,1485,177,2550,7.8,5.5,6.5,"25% - 50% P.O.C.","$68000 or more"
"06019005517","Census Tract 55.17, Fresno County, California",7978,106726,4804,0,0,1354,42,1160,60.2,0,0,17,0.5,14.5,39.8,2629,2000,629,76.07,23.93,250,1750,42,587,292,2337,12.5,6.7,11.1,"25% - 50% P.O.C.","$68000 or more"
"06019005518","Census Tract 55.18, Fresno County, California",5790,119113,3720,100,13,513,0,1354,64.2,1.7,0.2,8.9,0,23.4,35.8,1860,1494,366,80.32,19.68,216,1278,74,292,290,1570,14.5,20.2,15.6,"25% - 50% P.O.C.","$68000 or more"
"06019005520","Census Tract 55.20, Fresno County, California",2997,143875,1845,84,5,467,0,465,61.6,2.8,0.2,15.6,0,15.5,38.4,871,811,60,93.11,6.89,159,652,17,43,176,695,19.6,28.3,20.2,"25% - 50% P.O.C.","$68000 or more"
"06019005522","Census Tract 55.22, Fresno County, California",4860,130455,3057,0,0,661,0,914,62.9,0,0,13.6,0,18.8,37.1,1464,1167,297,79.71,20.29,227,940,55,242,282,1182,19.5,18.5,19.3,"25% - 50% P.O.C.","$68000 or more"
"06019005524","Census Tract 55.24, Fresno County, California",4660,143006,2980,79,0,625,0,790,63.9,1.7,0,13.4,0,17,36.1,1579,1279,300,81,19,153,1126,93,207,246,1333,12,31,15.6,"25% - 50% P.O.C.","$68000 or more"
"06019005525","Census Tract 55.25, Fresno County, California",1041,114167,678,33,0,134,0,137,65.1,3.2,0,12.9,0,13.2,34.9,394,347,47,88.07,11.93,40,307,0,47,40,354,11.5,0,10.2,"25% - 50% P.O.C.","$68000 or more"
"06019005602","Census Tract 56.02, Fresno County, California",4991,41055,2694,105,73,338,0,1679,54,2.1,1.5,6.8,0,33.6,46,2248,604,1644,26.87,73.13,29,575,117,1527,146,2102,4.8,7.1,6.5,"25% - 50% P.O.C.","$38000 - $50000"
"06019005605","Census Tract 56.05, Fresno County, California",1745,95046,1271,9,0,55,0,389,72.8,0.5,0,3.2,0,22.3,27.2,533,462,71,86.68,13.32,81,381,18,53,99,434,17.5,25.4,18.6,"25% - 50% P.O.C.","$68000 or more"
"06019005606","Census Tract 56.06, Fresno County, California",4010,83188,1999,208,41,254,0,1236,49.9,5.2,1,6.3,0,30.8,50.1,1341,896,445,66.82,33.18,36,860,73,372,109,1232,4,16.4,8.1,"50% - 75% P.O.C.","$68000 or more"
"06019005607","Census Tract 56.07, Fresno County, California",4688,39271,2175,274,0,249,209,1687,46.4,5.8,0,5.3,4.5,36,53.6,1956,323,1633,16.51,83.49,0,323,94,1539,94,1862,0,5.8,4.8,"50% - 75% P.O.C.","$38000 - $50000"
"06019005608","Census Tract 56.08, Fresno County, California",3137,44567,1815,99,0,68,0,1015,57.9,3.2,0,2.2,0,32.4,42.1,1325,747,578,56.38,43.62,23,724,114,464,137,1188,3.1,19.7,10.3,"25% - 50% P.O.C.","$38000 - $50000"
"06019005701","Census Tract 57.01, Fresno County, California",3582,43254,1650,40,7,381,0,1443,46.1,1.1,0.2,10.6,0,40.3,53.9,1329,645,684,48.53,51.47,76,569,81,603,157,1172,11.8,11.8,11.8,"50% - 75% P.O.C.","$38000 - $50000"
"06019005702","Census Tract 57.02, Fresno County, California",5254,85000,3405,59,0,366,0,1287,64.8,1.1,0,7,0,24.5,35.2,1818,1342,476,73.82,26.18,69,1273,144,332,213,1605,5.1,30.3,11.7,"25% - 50% P.O.C.","$68000 or more"
"06019005703","Census Tract 57.03, Fresno County, California",5199,95605,3252,202,106,310,0,1191,62.6,3.9,2,6,0,22.9,37.4,1742,1512,230,86.8,13.2,155,1357,57,173,212,1530,10.3,24.8,12.2,"25% - 50% P.O.C.","$68000 or more"
"06019005704","Census Tract 57.04, Fresno County, California",5186,53300,2468,49,0,305,0,2156,47.6,0.9,0,5.9,0,41.6,52.4,1720,927,793,53.9,46.1,105,822,86,707,191,1529,11.3,10.8,11.1,"50% - 75% P.O.C.","$50000 - $68000"
"06019005801","Census Tract 58.01, Fresno County, California",4699,59315,2272,69,28,428,0,1809,48.4,1.5,0.6,9.1,0,38.5,51.6,1790,1016,774,56.76,43.24,46,970,91,683,137,1653,4.5,11.8,7.7,"50% - 75% P.O.C.","$50000 - $68000"
"06019005802","Census Tract 58.02, Fresno County, California",4800,123550,2244,330,0,775,0,1326,46.8,6.9,0,16.1,0,27.6,53.2,1489,1339,150,89.93,10.07,216,1123,7,143,223,1266,16.1,4.7,15,"50% - 75% P.O.C.","$68000 or more"
"06019005804","Census Tract 58.04, Fresno County, California",6940,70866,2263,103,0,986,46,3391,32.6,1.5,0,14.2,0.7,48.9,67.4,2097,1447,650,69,31,258,1189,69,581,327,1770,17.8,10.6,15.6,"50% - 75% P.O.C.","$68000 or more"
"06019005805","Census Tract 58.05, Fresno County, California",6416,87475,2628,170,35,1388,0,2037,41,2.6,0.5,21.6,0,31.7,59,1806,1628,178,90.14,9.86,339,1289,0,178,339,1467,20.8,0,18.8,"50% - 75% P.O.C.","$68000 or more"
"06019005904","Census Tract 59.04, Fresno County, California",6398,94392,2540,131,0,1536,0,2054,39.7,2,0,24,0,32.1,60.3,1871,1592,279,85.09,14.91,358,1234,95,184,453,1418,22.5,34.1,24.2,"50% - 75% P.O.C.","$68000 or more"
"06019005905","Census Tract 59.05, Fresno County, California",7435,120774,4636,36,75,1122,0,1408,62.4,0.5,1,15.1,0,18.9,37.6,2521,2300,221,91.23,8.77,220,2080,31,190,251,2270,9.6,14,10,"25% - 50% P.O.C.","$68000 or more"
"06019005906","Census Tract 59.06, Fresno County, California",2427,87226,1248,0,7,390,0,754,51.4,0,0.3,16.1,0,31.1,48.6,745,524,221,70.34,29.66,55,469,59,162,114,631,10.5,26.7,15.3,"25% - 50% P.O.C.","$68000 or more"
"06019005907","Census Tract 59.07, Fresno County, California",3485,94479,2000,54,0,468,44,729,57.4,1.5,0,13.4,1.3,20.9,42.6,1023,746,277,72.92,27.08,119,627,59,218,178,845,16,21.3,17.4,"25% - 50% P.O.C.","$68000 or more"
"06019005909","Census Tract 59.09, Fresno County, California",8035,119719,3470,77,0,1450,0,2588,43.2,1,0,18,0,32.2,56.8,2245,1951,294,86.9,13.1,500,1451,38,256,538,1707,25.6,12.9,24,"50% - 75% P.O.C.","$68000 or more"
"06019005911","Census Tract 59.11, Fresno County, California",6018,95764,2705,128,0,1051,0,1910,44.9,2.1,0,17.5,0,31.7,55.1,1891,1615,276,85.4,14.6,259,1356,19,257,278,1613,16,6.9,14.7,"50% - 75% P.O.C.","$68000 or more"
"06019005912","Census Tract 59.12, Fresno County, California",5865,102704,3669,0,41,594,0,1436,62.6,0,0.7,10.1,0,24.5,37.4,2008,1836,172,91.43,8.57,184,1652,0,172,184,1824,10,0,9.2,"25% - 50% P.O.C.","$68000 or more"
"06019006000","Census Tract 60, Fresno County, California",9788,60979,1785,8,0,177,0,7508,18.2,0.1,0,1.8,0,76.7,81.8,3033,1864,1169,61.46,38.54,355,1509,365,804,720,2313,19,31.2,23.7,"75% or more P.O.C.","$50000 - $68000"
"06019006100","Census Tract 61, Fresno County, California",8126,44815,1179,0,86,522,0,6289,14.5,0,1.1,6.4,0,77.4,85.5,2210,1226,984,55.48,44.52,341,885,281,703,622,1588,27.8,28.6,28.1,"75% or more P.O.C.","$38000 - $50000"
"06019006201","Census Tract 62.01, Fresno County, California",2357,27222,116,9,8,19,0,2196,4.9,0.4,0.3,0.8,0,93.2,95.1,678,281,397,41.45,58.55,45,236,110,287,155,523,16,27.7,22.9,"75% or more P.O.C.","Less than $38000"
"06019006202","Census Tract 62.02, Fresno County, California",6202,50301,304,0,0,14,0,5833,4.9,0,0,0.2,0,94.1,95.1,1681,828,853,49.26,50.74,237,591,245,608,482,1199,28.6,28.7,28.7,"75% or more P.O.C.","$50000 - $68000"
"06019006300","Census Tract 63, Fresno County, California",7507,78295,3354,33,1,478,0,3290,44.7,0.4,0,6.4,0,43.8,55.3,2391,1905,486,79.67,20.33,398,1507,88,398,486,1905,20.9,18.1,20.3,"50% - 75% P.O.C.","$68000 or more"
"06019006402","Census Tract 64.02, Fresno County, California",2779,73239,1981,30,335,17,5,225,71.3,1.1,12.1,0.6,0.2,8.1,28.7,1067,887,180,83.13,16.87,103,784,43,137,146,921,11.6,23.9,13.7,"25% - 50% P.O.C.","$68000 or more"
"06019006403","Census Tract 64.03, Fresno County, California",6101,64156,4044,33,51,149,0,1801,66.3,0.5,0.8,2.4,0,29.5,33.7,2074,1816,258,87.56,12.44,197,1619,67,191,264,1810,10.8,26,12.7,"25% - 50% P.O.C.","$50000 - $68000"
"06019006404","Census Tract 64.04, Fresno County, California",4731,85250,3615,58,164,93,24,542,76.4,1.2,3.5,2,0.5,11.5,23.6,1750,1492,258,85.26,14.74,155,1337,24,234,179,1571,10.4,9.3,10.2,"Less than 25% P.O.C.","$68000 or more"
"06019006405","Census Tract 64.05, Fresno County, California",5217,73333,3738,24,77,344,0,836,71.7,0.5,1.5,6.6,0,16,28.3,1994,1684,310,84.45,15.55,132,1552,29,281,161,1833,7.8,9.4,8.1,"25% - 50% P.O.C.","$68000 or more"
"06019006501","Census Tract 65.01, Fresno County, California",6871,29084,300,120,17,18,0,6416,4.4,1.7,0.2,0.3,0,93.4,95.6,1702,654,1048,38.43,61.57,246,408,290,758,536,1166,37.6,27.7,31.5,"75% or more P.O.C.","Less than $38000"
"06019006502","Census Tract 65.02, Fresno County, California",4810,25247,259,0,0,0,29,4522,5.4,0,0,0,0.6,94,94.6,1299,461,838,35.49,64.51,94,367,342,496,436,863,20.4,40.8,33.6,"75% or more P.O.C.","Less than $38000"
"06019006602","Census Tract 66.02, Fresno County, California",6083,41806,480,0,3,83,26,5432,7.9,0,0,1.4,0.4,89.3,92.1,1582,777,805,49.12,50.88,178,599,215,590,393,1189,22.9,26.7,24.8,"75% or more P.O.C.","$38000 - $50000"
"06019006603","Census Tract 66.03, Fresno County, California",2312,44375,663,90,4,65,6,1427,28.7,3.9,0.2,2.8,0.3,61.7,71.3,644,331,313,51.4,48.6,91,240,5,308,96,548,27.5,1.6,14.9,"50% - 75% P.O.C.","$38000 - $50000"
"06019006604","Census Tract 66.04, Fresno County, California",7768,44444,484,0,9,150,0,6866,6.2,0,0.1,1.9,0,88.4,93.8,1852,986,866,53.24,46.76,361,625,363,503,724,1128,36.6,41.9,39.1,"75% or more P.O.C.","$38000 - $50000"
"06019006700","Census Tract 67, Fresno County, California",6345,45195,1426,174,0,411,0,4060,22.5,2.7,0,6.5,0,64,77.5,2161,1684,477,77.93,22.07,255,1429,120,357,375,1786,15.1,25.2,17.4,"75% or more P.O.C.","$38000 - $50000"
"06019006802","Census Tract 68.02, Fresno County, California",3339,40000,473,25,0,30,0,2742,14.2,0.7,0,0.9,0,82.1,85.8,1030,459,571,44.56,55.44,163,296,100,471,263,767,35.5,17.5,25.5,"75% or more P.O.C.","$38000 - $50000"
"06019006900","Census Tract 69, Fresno County, California",3293,40573,403,0,0,108,0,2708,12.2,0,0,3.3,0,82.2,87.8,888,538,350,60.59,39.41,165,373,69,281,234,654,30.7,19.7,26.4,"75% or more P.O.C.","$38000 - $50000"
"06019007002","Census Tract 70.02, Fresno County, California",4943,37760,419,4,2,24,0,4386,8.5,0.1,0,0.5,0,88.7,91.5,1466,619,847,42.22,57.78,125,494,222,625,347,1119,20.2,26.2,23.7,"75% or more P.O.C.","Less than $38000"
"06019007003","Census Tract 70.03, Fresno County, California",8061,56033,1014,0,11,381,0,6558,12.6,0,0.1,4.7,0,81.4,87.4,2228,1558,670,69.93,30.07,415,1143,292,378,707,1521,26.6,43.6,31.7,"75% or more P.O.C.","$50000 - $68000"
"06019007004","Census Tract 70.04, Fresno County, California",5813,58341,1195,29,19,343,0,4102,20.6,0.5,0.3,5.9,0,70.6,79.4,1823,1263,560,69.28,30.72,211,1052,86,474,297,1526,16.7,15.4,16.3,"75% or more P.O.C.","$50000 - $68000"
"06019007100","Census Tract 71, Fresno County, California",7637,33916,574,62,0,89,0,6881,7.5,0.8,0,1.2,0,90.1,92.5,2050,1018,1032,49.66,50.34,286,732,380,652,666,1384,28.1,36.8,32.5,"75% or more P.O.C.","Less than $38000"
"06019007201","Census Tract 72.01, Fresno County, California",8196,68553,4303,18,3,258,0,3237,52.5,0.2,0,3.1,0,39.5,47.5,2822,1891,931,67.01,32.99,316,1575,126,805,442,2380,16.7,13.5,15.7,"25% - 50% P.O.C.","$68000 or more"
"06019007202","Census Tract 72.02, Fresno County, California",5144,62808,1613,20,42,188,0,3049,31.4,0.4,0.8,3.7,0,59.3,68.6,1667,1114,553,66.83,33.17,269,845,109,444,378,1289,24.1,19.7,22.7,"50% - 75% P.O.C.","$50000 - $68000"
"06019007300","Census Tract 73, Fresno County, California",4325,57656,1306,172,0,445,0,2367,30.2,4,0,10.3,0,54.7,69.8,1246,632,614,50.72,49.28,149,483,188,426,337,909,23.6,30.6,27,"50% - 75% P.O.C.","$50000 - $68000"
"06019007400","Census Tract 74, Fresno County, California",3407,37917,950,0,0,0,0,2423,27.9,0,0,0,0,71.1,72.1,1009,471,538,46.68,53.32,74,397,178,360,252,757,15.7,33.1,25,"50% - 75% P.O.C.","Less than $38000"
"06019007500","Census Tract 75, Fresno County, California",5068,45587,1289,8,0,306,0,3320,25.4,0.2,0,6,0,65.5,74.6,1497,859,638,57.38,42.62,214,645,134,504,348,1149,24.9,21,23.2,"50% - 75% P.O.C.","$38000 - $50000"
"06019007600","Census Tract 76, Fresno County, California",4273,50335,1050,72,10,100,0,3005,24.6,1.7,0.2,2.3,0,70.3,75.4,1303,605,698,46.43,53.57,45,560,189,509,234,1069,7.4,27.1,18,"75% or more P.O.C.","$50000 - $68000"
"06019007700","Census Tract 77, Fresno County, California",5221,50434,1438,16,0,2,0,3682,27.5,0.3,0,0,0,70.5,72.5,1495,840,655,56.19,43.81,135,705,202,453,337,1158,16.1,30.8,22.5,"50% - 75% P.O.C.","$50000 - $68000"
"06019007801","Census Tract 78.01, Fresno County, California",2731,44042,34,21,0,1,0,2675,1.2,0.8,0,0,0,97.9,98.8,655,261,394,39.85,60.15,109,152,159,235,268,387,41.8,40.4,40.9,"75% or more P.O.C.","$38000 - $50000"
"06019007802","Census Tract 78.02, Fresno County, California",5354,22391,338,17,174,17,0,4808,6.3,0.3,3.2,0.3,0,89.8,93.7,1296,221,1075,17.05,82.95,83,138,358,717,441,855,37.6,33.3,34,"75% or more P.O.C.","Less than $38000"
"06019007901","Census Tract 79.01, Fresno County, California",3251,NA,670,66,42,112,28,2174,20.6,2,1.3,3.4,0.9,66.9,79.4,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"75% or more P.O.C.","N/A"
"06019007902","Census Tract 79.02, Fresno County, California",2952,52173,453,117,74,22,2,2226,15.3,4,2.5,0.7,0.1,75.4,84.7,871,493,378,56.6,43.4,132,361,89,289,221,650,26.8,23.5,25.4,"75% or more P.O.C.","$50000 - $68000"
"06019008000","Census Tract 80, Fresno County, California",5360,72719,2399,87,7,89,0,2748,44.8,1.6,0.1,1.7,0,51.3,55.2,1688,931,757,55.15,44.85,183,748,118,639,301,1387,19.7,15.6,17.8,"50% - 75% P.O.C.","$68000 or more"
"06019008100","Census Tract 81, Fresno County, California",6532,51815,1907,253,276,169,86,3710,29.2,3.9,4.2,2.6,1.3,56.8,70.8,2065,1047,1018,50.7,49.3,181,866,191,827,372,1693,17.3,18.8,18,"50% - 75% P.O.C.","$50000 - $68000"
"06019008200","Census Tract 82, Fresno County, California",6768,36968,358,48,0,0,0,6362,5.3,0.7,0,0,0,94,94.7,1781,711,1070,39.92,60.08,266,445,352,718,618,1163,37.4,32.9,34.7,"75% or more P.O.C.","Less than $38000"
"06019008301","Census Tract 83.01, Fresno County, California",6009,27375,331,0,0,0,0,5658,5.5,0,0,0,0,94.2,94.5,1495,613,882,41,59,166,447,260,622,426,1069,27.1,29.5,28.5,"75% or more P.O.C.","Less than $38000"
"06019008302","Census Tract 83.02, Fresno County, California",7406,36717,123,312,0,55,0,6906,1.7,4.2,0,0.7,0,93.2,98.3,1571,565,1006,35.96,64.04,257,308,342,664,599,972,45.5,34,38.1,"75% or more P.O.C.","Less than $38000"
"06019008401","Census Tract 84.01, Fresno County, California",8857,36685,816,0,0,3,0,8038,9.2,0,0,0,0,90.8,90.8,2321,916,1405,39.47,60.53,379,537,305,1100,684,1637,41.4,21.7,29.5,"75% or more P.O.C.","Less than $38000"
"06019008402","Census Tract 84.02, Fresno County, California",980,50556,214,0,0,0,0,766,21.8,0,0,0,0,78.2,78.2,300,107,193,35.67,64.33,8,99,42,151,50,250,7.5,21.8,16.7,"75% or more P.O.C.","$50000 - $68000"
"06019008501","Census Tract 85.01, Fresno County, California",4420,35852,58,0,0,15,0,4347,1.3,0,0,0.3,0,98.3,98.7,1186,397,789,33.47,66.53,77,320,253,536,330,856,19.4,32.1,27.8,"75% or more P.O.C.","Less than $38000"
"06019008502","Census Tract 85.02, Fresno County, California",9242,36395,102,0,0,24,0,9116,1.1,0,0,0.3,0,98.6,98.9,2201,915,1286,41.57,58.43,300,615,468,818,768,1433,32.8,36.4,34.9,"75% or more P.O.C.","Less than $38000"
"06031000100","Census Tract 1, Kings County, California",3053,97736,1708,5,3,167,7,1106,55.9,0.2,0.1,5.5,0.2,36.2,44.1,949,565,384,59.54,40.46,149,416,65,319,214,735,26.4,16.9,22.6,"25% - 50% P.O.C.","$68000 or more"
"06031000200","Census Tract 2, Kings County, California",2287,51875,1249,59,4,15,6,954,54.6,2.6,0.2,0.7,0.3,41.7,45.4,764,398,366,52.09,47.91,32,366,80,286,112,652,8,21.9,14.7,"25% - 50% P.O.C.","$50000 - $68000"
"06031000300","Census Tract 3, Kings County, California",6858,52450,3428,1089,34,296,39,1601,50,15.9,0.5,4.3,0.6,23.3,50,1603,0,1603,0,100,0,0,181,1422,181,1422,NA,11.3,11.3,"50% - 75% P.O.C.","$50000 - $68000"
"06031000402","Census Tract 4.02, Kings County, California",5976,80580,2798,231,0,464,0,2310,46.8,3.9,0,7.8,0,38.7,53.2,1962,1268,694,64.63,35.37,226,1042,136,558,362,1600,17.8,19.6,18.5,"50% - 75% P.O.C.","$68000 or more"
"06031000403","Census Tract 4.03, Kings County, California",5007,64348,2044,490,9,285,0,1884,40.8,9.8,0.2,5.7,0,37.6,59.2,1766,1020,746,57.76,42.24,140,880,81,665,221,1545,13.7,10.9,12.5,"50% - 75% P.O.C.","$50000 - $68000"
"06031000404","Census Tract 4.04, Kings County, California",10622,67819,4921,317,0,870,9,4046,46.3,3,0,8.2,0.1,38.1,53.7,3441,1975,1466,57.4,42.6,296,1679,148,1318,444,2997,15,10.1,12.9,"50% - 75% P.O.C.","$50000 - $68000"
"06031000405","Census Tract 4.05, Kings County, California",6796,44796,2131,288,50,427,11,3732,31.4,4.2,0.7,6.3,0.2,54.9,68.6,2308,790,1518,34.23,65.77,184,606,219,1299,403,1905,23.3,14.4,17.5,"50% - 75% P.O.C.","$38000 - $50000"
"06031000500","Census Tract 5, Kings County, California",5358,52304,1335,311,23,188,0,3367,24.9,5.8,0.4,3.5,0,62.8,75.1,1566,980,586,62.58,37.42,163,817,215,371,378,1188,16.6,36.7,24.1,"75% or more P.O.C.","$50000 - $68000"
"06031000601","Census Tract 6.01, Kings County, California",9844,98075,4642,429,0,802,0,3562,47.2,4.4,0,8.1,0,36.2,52.8,3346,2531,815,75.64,24.36,317,2214,117,698,434,2912,12.5,14.4,13,"50% - 75% P.O.C.","$68000 or more"
"06031000602","Census Tract 6.02, Kings County, California",5962,82306,3470,362,0,291,0,1580,58.2,6.1,0,4.9,0,26.5,41.8,2367,1527,840,64.51,35.49,51,1476,43,797,94,2273,3.3,5.1,4,"25% - 50% P.O.C.","$68000 or more"
"06031000701","Census Tract 7.01, Kings County, California",5656,79471,2983,120,35,150,0,2099,52.7,2.1,0.6,2.7,0,37.1,47.3,2112,1529,583,72.4,27.6,124,1405,30,553,154,1958,8.1,5.1,7.3,"25% - 50% P.O.C.","$68000 or more"
"06031000702","Census Tract 7.02, Kings County, California",4342,62941,1626,528,0,119,0,1854,37.4,12.2,0,2.7,0,42.7,62.6,1618,1037,581,64.09,35.91,66,971,64,517,130,1488,6.4,11,8,"50% - 75% P.O.C.","$50000 - $68000"
